Autor des Briefes (Absender)	GND-ID, http://d-nb.info/gnd/	2. Autor des Briefes (Absender)	GND-ID, http://d-nb.info/gnd/	Fingierter Brieftitel	Absenderort	Gaz-ID AO	Wann der Brief verfasst wurde	Umfang des Briefes	Empfänger des Briefes	GND-ID, http://d-nb.info/gnd/	Weiterer Empfänger des Briefes	GND-ID, http://d-nb.info/gnd/	Weiterer Empfänger des Briefes	GND-ID, http://d-nb.info/gnd/	Empfängerort	ga-ID EO	Briefzusammenhang
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Wörlitz		1856-10-02	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Oranienbaum		1856-09-27	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Oranienbaum		1856-09-22	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1851-09-30	2 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1851-07-19	2 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1851-07-09	2 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1851-07-09	2 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1850-11-02	2 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1850-04-16	2 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1849-11-17	2 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1847-01-23	2 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1859-07-16	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1859-07-25	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1859-05-31	2 Blätter, 8 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Ohne Ort		o.D.	6 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Perugia		1858-08-14	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Ohne Ort		o.D.	2 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Ohne Ort		o.D.	2 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1858-07-08	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1858-05-18	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1858-04-29	2 Blätter, 6 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1858-02-17	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1857-12-11	2 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1857-11-19	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1857-10-28	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1857-05-05	2 Blätter, 6 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1857-04-11	2 Blätter, 6 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1857-03-09	2 Blätter, 8 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1857-02-28	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1857-01-25	2 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Turin		1857-01-03	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1862-07-29	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1862-07-08	2 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1862-07-01	2 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1862-06-28	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1862-06-10	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1862-04-29	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1862-01-31	2 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1861-11-09	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1861-08-10	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1861-07-19	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1861-06-15	2 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1861-05-27	2 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1861-04-08	2 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1861-03-19	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Ariccia		1860-08-05	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1860-05-24	2 Blätter, 8 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1860-01-31	8 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1859-10-24	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1859-10-15	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1859-09-19	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wolfgang Helbig.	München		1865-08-17	2 Seiten.	Helbig, Wolfgang,	118710036							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1865-12-30	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1865-02-28	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1864-12-20	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1865-01-21	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1864-11-26	2 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1864-10-29	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1864-03-04	2 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1863-10-13	2 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1863-07-19	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1863-05-19	2 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1863-05-12	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1863-05-01	2 Blätter, 8 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1864-03-12	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1863-02-24	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1863-01-21	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1862-12-30	2 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1862-11-29	4 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1862-11-08	2 Blätter, 6 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Eduard Gerhard.	Rom		1862-08-02	2 Seiten.	Gerhard, Eduard,	118717030							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Eduard Gerhard
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wolfgang Helbig.	München		1886-04-12	2 Seiten.	Helbig, Wolfgang,	118710036							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wolfgang Helbig.	München		1886-03-19	4 Seiten.	Helbig, Wolfgang,	118710036							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wolfgang Helbig.	München		1885-07-29	4 Seiten.	Helbig, Wolfgang,	118710036							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wolfgang Helbig.	München		1885-06-15	4 Seiten.	Helbig, Wolfgang,	118710036							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wolfgang Helbig.	München		1885-04-22	2 Seiten.	Helbig, Wolfgang,	118710036							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wolfgang Helbig.	München		1884-10-17	4 Seiten.	Helbig, Wolfgang,	118710036							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wolfgang Helbig.	München		1884-03-01	4 Seiten.	Helbig, Wolfgang,	118710036							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wolfgang Helbig.	München		1884-01-14	2 Seiten.	Helbig, Wolfgang,	118710036							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wolfgang Helbig.	München		1883-10-28	4 Seiten.	Helbig, Wolfgang,	118710036							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wolfgang Helbig.	München		1881-02-26	2 Seiten.	Helbig, Wolfgang,	118710036							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wolfgang Helbig.	München		1881-02-25	2 Seiten.	Helbig, Wolfgang,	118710036							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wolfgang Helbig.	München		1881-02-08	4 Seiten.	Helbig, Wolfgang,	118710036							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wolfgang Helbig.	München		1881-02-09	4 Seiten.	Helbig, Wolfgang,	118710036							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wolfgang Helbig.	München		1881-01-27	2 Seiten.	Helbig, Wolfgang,	118710036							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wolfgang Helbig.	München		1880-11-18	2 Seiten.	Helbig, Wolfgang,	118710036							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wolfgang Helbig.	München		1880-09-05	4 Seiten.	Helbig, Wolfgang,	118710036							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wolfgang Helbig.	München		1880-01-18	2 Seiten.	Helbig, Wolfgang,	118710036							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wolfgang Helbig.	München		1879-10-05	2 Seiten.	Helbig, Wolfgang,	118710036							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Sorrento		1844-07-12	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Sorrento		o.D.	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1850-08-29	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1850-08-29	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1850-08-19	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1850-08-12	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1850-08-05	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1850-07-31	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1848-08-12	4 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
Brunn, Enrico,	116777273			Brief von Heinrich von Brunn an Wilhelm Henzen.	Rom		1847-08-27	2 Seiten.	Henzen, Wilhelm,	118710605							Gelehrtenbriefe - Gelehrtenbriefe von Heirich von Brunn - Gelehrtenbriefe von Heinrich von Brunn an Wilhelm Henzen
